5232	a toy car is driving down a street.	automobile
5240	a blurry picture of a blurry bird in the dark.	bird
5248	a blurry picture of a person standing in a room.	bird
5256	a blurry picture of a blue background with a black and white object.	deer
5264	a blurry picture of a white table in a room.	deer
5272	a blurry picture of a street with a building in the background.	ship
5280	a blurry picture of a cat in a room.	ship
5288	a blurry picture of a blue and white object.	dog
5296	a blurry picture of a bird in the sky.	bird
5304	a blurry picture of a piece of wood.	ship
5312	a blurry picture of a street with a building in the background.	ship
5320	a blurry picture of a building in the background.	truck
5328	a blurry picture of a blue flag in the background.	horse
5336	a close up of a white dog's nose.	horse
5344	a blurred image of a white truck in a parking lot.	automobile
5352	a blurry picture of a building in the background.	truck
5360	a blurry picture of a blue background with a blurred object.	ship
5368	a blurry image of a window with a building in the background.	horse
5376	a close up of a green object in the background.	frog
5384	a blurry picture of a street with a street sign.	bird
5392	a blurry picture of a dog in the background.	automobile
5400	a blurry picture of a person standing in front of a building.	cat
5408	a blurry picture of a kitchen with a stove.	truck
5416	a blurry picture of a blue object in the background.	ship
5424	a blurry picture of a cat in the background.	frog
5432	a blurry picture of a person standing in front of a background.	airplane
5440	a blurry picture of a building in the background.	deer
5448	a blurred image of a white object in a room.	dog
5456	a blurry picture of a building in the background.	frog
5464	a blurry picture of a building in the background.	truck
5472	a blurry picture of a building behind a fence.	airplane
5480	a blurry picture of a room with a table.	ship
5488	a blurry picture of a person standing in a room.	deer
5496	a blurred picture of a toy truck.	truck
5504	a blurry picture of a person holding a camera.	dog
5512	a blurry picture of a room with a table.	automobile
5520	a blurry picture of a person standing in a room.	cat
5528	a blurry picture of a building in the background.	ship
5536	a blurred image of a purple horse on a table.	horse
5544	a blurry picture of a cat walking on a street.	dog
5552	a blue toy car sitting on the floor.	automobile
5560	a blue object in the background of a blurry photo.	horse
5568	a blurry picture of a blue truck in the background.	automobile
5576	a blurry picture of a man standing in front of a window.	bird
5584	a blurry picture of a city skyline with buildings.	bird
5592	a blurred image of a person in a blue shirt.	cat
5600	a blurry picture of a blue object on a table.	ship
5608	a blurry picture of a table in a room.	horse
5616	a blurry picture of a green toy truck.	automobile
5624	a blurry picture of a person standing in front of a window.	deer
5632	a toy truck driving down a street in the fog.	automobile
5640	a blurry picture of a table in a room.	airplane
5648	a white boat is sitting on the water.	ship
5656	a blurry picture of a chair in a room.	bird
5664	a blurry picture of a room with a computer.	cat
5672	a blurry picture of a purple object in the background.	ship
5680	a blurry image of a cat in the background.	frog
5688	a blurry picture of a purple object in the background.	truck
5696	a close up of a blue and white fence.	airplane
5704	a blurred picture of a sheep standing in a barn.	deer
5712	a blurry picture of a blue bird standing on a table.	bird
5720	a blurry picture of a person standing in a room.	cat
5728	a cat is sitting in the middle of a blanket.	frog
5736	a white dog is sitting in a room.	dog
5744	a black and white photo of a cat.	cat
5752	a blurry image of a building in the background.	ship
5760	a close up of a blue object in the background.	dog
5768	a blurry picture of a bird flying in the sky.	deer
5776	a blurry picture of a train on the tracks.	truck
5784	a blurry photo of a bench with people.	horse
5792	a blurry picture of a person running on a field.	horse
5800	a blurry image of a man holding a camera.	cat
5808	a blurry picture of a group of people playing a game.	dog
5816	a blurry image of a person holding a toy.	automobile
5824	a blurry picture of a person in a blue background.	bird
5832	a blurry picture of a person's face in the dark.	dog
5840	a blurry picture of a cat with a blue background.	dog
5848	a blurry picture of a person in a room.	cat
5856	a blurry picture of a tree in the middle of the sky.	cat
5864	a blurry picture of a bunch of black keys.	airplane
5872	a blurry image of a person standing at a table.	dog
5880	a blurry picture of a tree in the background.	deer
5888	a black and white photo of a keyboard.	airplane
5896	a blurry image of a man with a cell phone.	cat
5904	a blurry picture of a train in the distance.	ship
5912	a close up of a black cat sitting on a table.	frog
5920	a blurry picture of a person walking in a window.	dog
5928	a black object is in the middle of the sky.	airplane
5936	a white chair sitting in front of a window.	horse
5944	a blurry picture of a person in a window.	deer
5952	a blurry picture of a gun in the air.	airplane
5960	a blurry image of a building in the background.	dog
5968	a blurry photo of a building in the background.	truck
5976	a blurry picture of a building in the background.	horse
5984	a blurry picture of a train on a track.	airplane
5992	a blurry picture of a green tree in the background.	bird
6000	a blurry picture of a car in the background.	frog
6008	a blurry picture of a room with a table.	airplane
6016	a blurry picture of a person walking in a room.	truck
6024	a blurry picture of a person standing in a room.	dog
6032	a blurry picture of a blurred room with a table.	horse
6040	a close up of a toy train on a table.	automobile
6048	a blurry image of a window with a tree.	dog
6056	a blurred picture of trees in the background.	deer
6064	a blurred picture of a white car driving down a street.	automobile
6072	a toy horse is standing in front of a window.	horse
6080	a blurry picture of a person walking in a room.	deer
6088	a blurry picture of a building in the background.	dog
6096	a blurry picture of a crowd of people.	frog
6104	a blurry picture of a group of people.	dog
6112	a shadow of a bird on the ground.	airplane
6120	a blurry picture of a truck in the background.	automobile
6128	a blurry picture of a cat in the grass.	deer
6136	a blurry picture of a car driving down a street.	automobile
6144	a blurry photo of a person walking in the background.	deer
6152	a blurry picture of a building in the background.	truck
6160	a blurry picture of a house in the background.	ship
6168	a blurry picture of a green tree in the background.	deer
6176	a blurry picture of a table with a bottle on it.	ship
6184	a blurry image of a dog in the mirror.	dog
6192	a blurry picture of a piano keyboard.	ship
6200	a blurry image of a cat in the background.	cat
6208	a blurry picture of a cat standing in a room.	cat
6216	a blurry picture of a house in the background.	horse
6224	a blurry picture of a cat in the dark.	frog
6232	a blurry picture of a house in the background.	dog
6240	a blurry picture of a scissors in the air.	airplane
6248	a blurry picture of a person's face in a window.	dog
6256	a blurry picture of a person holding a glass.	cat
6264	a blurry picture of a table with a window.	truck
6272	a blurred picture of a car driving down a street.	automobile
