ImageID,Caption,Nouns,Type
7a09d3fc72ba20a4db0680764e64a6a9,a plant with red and green leaves growing next to rocks,"['plant', 'leaves', 'rocks']",OOD
cae0c303506d0832450f9906f75632fb,a plant with white flowers in front of a rock,"['plant', 'flowers', 'front', 'rock']",OOD
7c46185cfcc2592b4da0ffb0bd79b492,a group of green plants with white flowers next to a log,"['group', 'plants', 'flowers', 'log']",OOD
27ed859fcacc3aea63a262521791f7b5,a person holding a small green plant in their hand,"['person', 'plant', 'hand']",OOD
42bb7211073e44bd20b8854dd93d4e11,a close up of yellow flowers on a tree,"['close', 'flowers', 'tree']",OOD
70440e6221c34e72b449c5581ade7348,a purple flower in a field of green grass,"['flower', 'field', 'grass']",OOD
7486ccf6f48a1bb7803b4b3ff84bfa57,a group of green plants growing in the grass,"['group', 'plants', 'grass']",OOD
ef8aaa869b5cda877af927fa590d0b95,a person holding a green leaf of a plant,"['person', 'leaf', 'plant']",OOD
f3bff4225ce3ac42c9d483e0ebf2ca78,a hand is holding a white flower on a plant,"['hand', 'flower', 'plant']",OOD
f0456fdf729385dd091fa15e9ebc21f2,a large tree in the middle of a forest,"['tree', 'middle', 'forest']",OOD
f23323f872dd73ed456cb8041ce50d6f,a group of purple flowers in the grass,"['group', 'flowers', 'grass']",OOD
3b846d57fd393ed3755f67c6779c3c78,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
417957f652829d11b2f9588b7448a525,a bunch of hanging fruits on a tree,"['bunch', 'fruits', 'tree']",OOD
2f835372d4a8e4003da791a1bc367b55,a close up of the underside of a tree with branches and leaves,"['close', 'underside', 'tree', 'branches', 'leaves']",OOD
482fc571aaa2badfb8193809750f414a,a group of pink flowers in the grass,"['group', 'flowers', 'grass']",OOD
994e309ac306dd47a72db2c7fda75c33,a tree with green leaves and yellow flowers in the forest,"['tree', 'leaves', 'flowers', 'forest']",OOD
07162275886a336334d0b2696ff8ae0e,the leaves of a tree with raindrops on them,"['leaves', 'tree', 'raindrops']",OOD
b144714f59dc7e0323eb3fa0df3e1196,a close up of a tree with green leaves,"['close', 'tree', 'leaves']",OOD
516487b9ce98063e2d11b47f5ed73de5,a field of flowers in the middle of a field,"['field', 'flowers', 'middle', 'field']",OOD
6fa7dca4c106164339cd37d6511732cd,a tall plant with purple flowers in a field,"['plant', 'flowers', 'field']",OOD
e6cad49853bf9306349a98008b3c7e3a,a group of small white flowers in the grass,"['group', 'flowers', 'grass']",OOD
a5e2ac0bc4d2e258c438da8358efb8f0,a cluster of purple and white flowers in the grass,"['cluster', 'flowers', 'grass']",OOD
f5a7b51e9233ef79b12910827a63757a,a bunch of yellow flowers on a plant,"['bunch', 'flowers', 'plant']",OOD
b2896f91b254db8e8443f21963de16dc,a close up of a flower on a plant,"['close', 'flower', 'plant']",OOD
30479da1981232145f52739206b480b1,a plant growing out of a tree trunk,"['plant', 'tree', 'trunk']",OOD
f269584c412db5a03ea463e80b8cba8b,an old tree in the woods with moss,"['tree', 'woods']",OOD
dcb8a3d001338308e2441567b6ed2725,a group of pink and white flowers in a field,"['group', 'flowers', 'field']",OOD
c40f532218bbe5b4f54858fad1347113,a close up of some white flowers on a plant,"['close', 'flowers', 'plant']",OOD
c8551eb8572e54884c3d405af4125902,a plant with red leaves in the fall,"['plant', 'leaves', 'fall']",OOD
45d478ad4bdbf2671c391fec41fa1ab4,a field of yellow flowers in the grass,"['field', 'flowers', 'grass']",OOD
04940dbe1876c7cea053970970282fb7,a fern in the forest next to a tree,"['fern', 'forest', 'tree']",OOD
e78c6a81c7b536e7db126bbbd275c3b5,a plant with red flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
7d1792e2a77041bc258172095ca86cf7,a patch of grass on the side of a road,"['patch', 'grass', 'side', 'road']",OOD
118724f71ef9108131059d618806b2cb,a branch of a tree with green leaves,"['branch', 'tree', 'leaves']",OOD
98a6af07689e2d50fd806c4da8529637,a group of purple flowers in the grass,"['group', 'flowers', 'grass']",OOD
dc255914ca4db211dee5f54eaec30465,a yellow flower is growing in the grass,"['flower', 'grass']",OOD
ac450bf16300e345ffe3eaf21851daee,a plant with red berries on it,"['plant', 'berries']",OOD
aee3940b044575650ca69077c86ce4de,a plant is growing out of the ground,"['plant', 'ground']",OOD
7e01bbc7060cc436f1e4a52445e45eac,a group of orange flowers in the grass,"['group', 'flowers', 'grass']",OOD
b8bc1034186321620555c623d72aa63e,a close up of a tree branch with pine cones,"['close', 'tree', 'branch']",OOD
a4081b3cf4ba958bcef386b9d8816253,a white flower with a orange stigma and a yellow stigma,"['flower', 'stigma', 'stigma']",OOD
c890e187eba50c86c4ccba2ab17e3036,an old tree in the middle of the desert,"['tree', 'middle', 'desert']",OOD
06964feea042ccc4c8dec83e36d9c965,a tree with pink flowers in the woods,"['tree', 'flowers', 'woods']",OOD
ffd0afbba332cd374c3ad163b5b1fa79,a close up of purple flowers on a plant,"['close', 'flowers', 'plant']",OOD
068abe14f9daba4938a85f2b244ca015,a close up of a green flower in the grass,"['close', 'flower', 'grass']",OOD
033727c46c5447361d8724706b489cfe,a cactus with red flowers growing on a rock,"['cactus', 'flowers', 'rock']",OOD
a57b85db8aee61393ac7bbceedb74489,a plant with orange and green leaves in the woods,"['plant', 'leaves', 'woods']",OOD
04092577db110180163529b4bf49f236,a group of small succulent plants growing in the dirt,"['group', 'plants', 'dirt']",OOD
243b8dab675f4df606866c0e3638b1e3,a view of a beach and the ocean at dusk,"['view', 'beach', 'ocean', 'dusk']",OOD
d2c1cd589db2de69efd4255a61d20b12,a green bush with yellow flowers in the grass,"['flowers', 'grass']",OOD
3c81f83faee94fe8b4191e3e9fe46562,a hand wearing a glove holding a small plant in a field,"['hand', 'glove', 'plant', 'field']",OOD
b9e844e579f18495b9b77f77ef746d96,a tree with green and yellow leaves on it,"['tree', 'leaves']",OOD
399d3020e16e58a1c745c3286803bb95,a purple flower in the grass,"['flower', 'grass']",OOD
810ef5788e03728e8a375ab1d5fdadb6,a small green plant growing next to a tree,"['plant', 'tree']",OOD
f2e76e46a4f4a9b618fef90f8b16eb98,a close up of a plant in the dirt,"['close', 'plant', 'dirt']",OOD
c4c6ca672ec9befffc5568598f6357fa,a close up of pink flowers on a tree branch,"['close', 'flowers', 'tree', 'branch']",OOD
a042bd15d15b86285cc8b2548662205e,a small purple flower on a stalk with green leaves,"['flower', 'stalk', 'leaves']",OOD
a0586068e25fb2b79bbb5747bc1f3bd1,a close up of some small white fruits on a tree,"['close', 'fruits', 'tree']",OOD
cde1d1726b9c3ea1c6c1c896505782af,a hand holding a purple flower in the grass,"['hand', 'flower', 'grass']",OOD
57df7e6b9cb1125875becc9af3f9a943,a person holding a green leaf with a drop of water on it,"['person', 'leaf', 'drop', 'water']",OOD
b41bf2a04fab861cfeb18ea15a56f9e0,a small plant in the leaves in the woods,"['plant', 'leaves', 'woods']",OOD
4c87c172c70f72ada8fcc4213b19de15,a close up of the stem of a green plant,"['close', 'stem', 'plant']",OOD
6de741d40f684a677f34cca00cff2365,a tree with white flowers and green leaves,"['tree', 'flowers', 'leaves']",OOD
66005b64cc0f8e75e45012c9bde4617c,a white flower on a plant with green leaves,"['flower', 'plant', 'leaves']",OOD
5c9b4e66537a3854ec538b7f11e566d5,a close up of purple flowers on a tree,"['close', 'flowers', 'tree']",OOD
d5eb5ee722a04654070bee02ced08eb4,ripe cherries on a tree,"['cherries', 'tree']",OOD
98a3aaeb8862b1c34a7df2bbbe913ac1,a close up of a plant in a field,"['close', 'plant', 'field']",OOD
74b6f8458ff399a67f5916771b4f5091,a red plant with green leaves in the woods,"['plant', 'leaves', 'woods']",OOD
3b203464d219ce67b802fd1c7267cb31,a cluster of white flowers hanging from a green plant,"['cluster', 'flowers', 'plant']",OOD
ec5903b862a05507ac2c69e6a8a66599,a bunch of green berries on a tree,"['bunch', 'berries', 'tree']",OOD
d55eb5bdd8ea44cc455ef36e75661906,a plant with green leaves on the ground,"['plant', 'leaves', 'ground']",OOD
8a11f3d5f0a73da6df92b70f917343d7,a person holding a flower in their hand,"['person', 'flower', 'hand']",OOD
7288b2474bef2e1a6144cd349dc9a04e,a white flower on a plant next to a tree,"['flower', 'plant', 'tree']",OOD
7c1afac01c9011834497a95b7bd54351,a person holding a flower in their hand,"['person', 'flower', 'hand']",OOD
3308144133a1ba02fdb200838c97313f,a tree branch filled with acorns on a cloudy day,"['tree', 'branch', 'acorns', 'day']",OOD
46a1b275f9823ddfa7da76b2ef205988,a white flower in the grass in the woods,"['flower', 'grass', 'woods']",OOD
5c99fcd564f70b78872e060cdebc7a47,a field of tall grass with purple and yellow flowers,"['field', 'grass', 'flowers']",OOD
28c88ee4645093dbecc05e5dc7724795,two white flowers growing on a tree,"['flowers', 'tree']",OOD
ba0463280ef06eb1117bc98490fd2dc3,the green leaves of a plant in the forest,"['leaves', 'plant', 'forest']",OOD
bb7f651ce498a7aa90cdb5f2783471e4,a hand holding a green leaf with two holes in it,"['hand', 'leaf', 'holes']",OOD
66ae6e59a670325ca5ec34fef26db5be,a group of yellow flowers in the grass,"['group', 'flowers', 'grass']",OOD
57689b9685b9169893e4bb58b6e64a3b,a tree with pink flowers in a park,"['tree', 'flowers', 'park']",OOD
ca156d50d37d65901724cf922d4b87eb,a pink flower with a red center on a green plant,"['flower', 'center', 'plant']",OOD
6b2aeb3bf8abbeb496d65f4cf256301b,a plant with a yellow flower in a field,"['plant', 'flower', 'field']",OOD
f334dad357f0ef07be464f04014f1002,a close up of white and pink flowers on a tree,"['close', 'flowers', 'tree']",OOD
f74696832b628eb2dd40d4ab3243c319,a plant with green leaves on the ground,"['plant', 'leaves', 'ground']",OOD
a5311483e07b0dcaaf17dfc93b25aba5,a tree with red berries in a field,"['tree', 'berries', 'field']",OOD
0ac0ee3dcfcff915e02638dc61ce2c15,a tree with green and yellow leaves on it,"['tree', 'leaves']",OOD
3753518ec5974094e6f39eb3d72b11ce,two turtles are sitting on a green tree,"['turtles', 'tree']",OOD
7e7583a4d4c8c20786e15a4a2c495433,a plant with leaves and moss on the ground,"['plant', 'leaves', 'moss', 'ground']",OOD
7013501ceb540fe87e1f972126a31bf8,a close up of a plant with green and brown leaves,"['close', 'plant', 'leaves']",OOD
617b8e687b7f55e85453ae4b9321d84d,a prickly pear cactus growing in the dirt,"['pear', 'cactus', 'dirt']",OOD
302ae65ec120704a0b26c67dc51cd4aa,a plant in the dark with green leaves and yellow flowers,"['plant', 'dark', 'leaves', 'flowers']",OOD
714e8d9adb71d6283c4276740d5ba8ca,a plant with green leaves on the ground,"['plant', 'leaves', 'ground']",OOD
263b2f83c687e033e072895b39434c37,a plant with yellow flowers in a field of grass,"['plant', 'flowers', 'field', 'grass']",OOD
3568b575249438c744ccf9e29120df31,a pine cone sitting in the middle of a field,"['cone', 'middle', 'field']",OOD
6d041b5961f60a9af758cb18565a8511,a field with yellow flowers and a rock,"['field', 'flowers', 'rock']",OOD
a806391da3522bb3d2498d8a8dd30f75,a small tree with purple flowers in a field,"['tree', 'flowers', 'field']",OOD
78a77110d7ebd212d804464fce0d63b3,a plant with large green leaves in the woods,"['plant', 'leaves', 'woods']",OOD
46facf6d114e8bab4758f1f8f2ead1d9,a plant growing in a pot on a rock,"['plant', 'pot', 'rock']",OOD
1c8ff46c5d1232ddcd6ef1161351c0d7,a white flower with a red center on a green plant,"['flower', 'center', 'plant']",OOD
9fc0a6d8b7e3aaac96a3f4d6b34aabff,a small plant with green leaves in the ground,"['plant', 'leaves', 'ground']",OOD
5cf674d36169582f94268db2988e20e7,a group of purple flowers on the ground,"['group', 'flowers', 'ground']",OOD
836f9dc762aefdde7119db4caab1054c,a tree with a vine growing up it in the woods,"['tree', 'vine', 'woods']",OOD
b3ff05ea65265b75f5160f360d50c5f9,a cluster of green fruit on a tree,"['cluster', 'fruit', 'tree']",OOD
2ae8dd2fd1b927e1e80950a1882fa662,a field of tall grass with trees in the background,"['field', 'grass', 'trees', 'background']",OOD
ff3b45458393383b6eb5eaa8a45d81b3,a plant growing on the side of a tree,"['plant', 'side', 'tree']",OOD
4b2e09818d42430aeae10829ec0e6aea,a close up of a cactus plant with orange flowers,"['close', 'cactus', 'plant', 'flowers']",OOD
d599718b29dda1f7edbffad9c8cdff34,a close up of a plant with purple flowers,"['close', 'plant', 'flowers']",OOD
38c58c03b7c1ab6a8c9e51bf24828be1,a close up of a green plant with small white flowers,"['close', 'plant', 'flowers']",OOD
988ede02165d17e1c917f4e008a422c4,close up of a fern in a garden,"['fern', 'garden']",OOD
6285556594ce2372b305ac4f023aaa14,a picture of some ivy on the ground in the grass,"['picture', 'ivy', 'ground', 'grass']",OOD
d47bf623aabaf64cc2e083e160644781,a plant with small green leaves and white flowers,"['plant', 'leaves', 'flowers']",OOD
6865278ab6c1ddcc38ec042a6d29f807,a bunch of yellow flowers in the grass,"['bunch', 'flowers', 'grass']",OOD
b84fb2a687c461abdef09de963be5209,a close up of a purple flower on a stem,"['close', 'flower', 'stem']",OOD
6417f399a9ce07c1f9dfcd95b23082ab,a plant with white flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
5df5abb6b33173f0dd32902ccee4113f,a cluster of white flowers on a plant in the woods,"['cluster', 'flowers', 'plant', 'woods']",OOD
5f04acb4602fbc5712c7e06b165002bc,a green leaf of a plant in the woods,"['leaf', 'plant', 'woods']",OOD
227525b3284ad87a7568d86559ad5c39,a group of leaves on the ground in the woods,"['group', 'leaves', 'ground', 'woods']",OOD
db4421c04f1e377ab5f811414e454ab0,a hand holding a bundle of pine branches,"['hand', 'bundle', 'branches']",OOD
9acc3f4131f604d108b9f6766e4c265b,a plant with red stems and green leaves,"['plant', 'stems', 'leaves']",OOD
8a3b189d4582418f1322e9a7561f2d0a,a field of white flowers with a bug,"['field', 'flowers', 'bug']",OOD
d823afc90ebe22b7c4b0120a66337dae,a tree with red leaves in the forest,"['tree', 'leaves', 'forest']",OOD
4d69d1c5f225670dbe2378026a3d15d2,a plant with green leaves and red stems,"['plant', 'leaves', 'stems']",OOD
9d1dedf26f060d2d891cade36b617c3b,a cluster of white flowers in the grass,"['cluster', 'flowers', 'grass']",OOD
2e6f079cc0697c8c41f6cfa55cb20ca1,a hand next to a flower in the grass,"['hand', 'flower', 'grass']",OOD
11afb6ff510414cd7cc16a130d827c54,a plant with a flag on it in a field,"['plant', 'flag', 'field']",OOD
984143a955734e6b70f34e85a19b62c5,a fern in the middle of the forest,"['fern', 'middle', 'forest']",OOD
8ff416a8b303106f4d4c9c2b49d41654,a hand holding a small plant with a yellow flower,"['hand', 'plant', 'flower']",OOD
d64510e591cb020eca15e183c220e83d,a close up of a cattail in a field of grass,"['close', 'cattail', 'field', 'grass']",OOD
7d1cfdca0c17bd67547b1535b2102703,a plant with large green leaves in a garden,"['plant', 'leaves', 'garden']",OOD
d92b945ff5da565d1f5965a28251dc90,a hand holding a plant with green leaves,"['hand', 'plant', 'leaves']",OOD
9ca61e3a4f4e31adcdd7ac7c32d62004,a fallen tree in the woods with green plants,"['tree', 'woods', 'plants']",OOD
9a46ee71ebdc669d513c35198ac5585b,a plant with white flowers in the woods,"['plant', 'flowers', 'woods']",OOD
789c5394ad86d95aac3c557253e8b6ba,a yellow flower in the middle of green plants,"['flower', 'middle', 'plants']",OOD
059e4dbc715235b9737380fb8e0ea992,a purple flower growing in the grass,"['flower', 'grass']",OOD
8b5850c93edc5589778069aedbd8f2d9,a close up of a tree branch with white flowers,"['close', 'tree', 'branch', 'flowers']",OOD
0e8c7852c9893f3d89a954ec39c25710,a tree branch with brown seeds hanging from it,"['tree', 'branch', 'seeds']",OOD
3ee963e440c36c6d81a3ff20e552084a,a close up of a yellow flower in the grass,"['close', 'flower', 'grass']",OOD
45f6561c6aa34b7a4a813c8100bfcb8b,a small cactus sitting on top of a rock,"['cactus', 'top', 'rock']",OOD
2205b2cd9a4690b7a07c127043f1d2ed,a close up of a fern plant with green leaves,"['close', 'plant', 'leaves']",OOD
54a8152c15c9b67b20e923a1ea84a1a2,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
2dd3f4da0a8b01b364143a9d5c8ae681,a plant with white flowers in a field,"['plant', 'flowers', 'field']",OOD
a86ed9c86198ee1a5f03805717d04ff2,a plant growing in the leaves of the ground,"['plant', 'leaves', 'ground']",OOD
5fe5bfb1f563f16243bef31ac817b419,a large green leaf on a plant in the grass,"['leaf', 'plant', 'grass']",OOD
a698c09100cc27ccc3e2548af3597648,a plant with green leaves on the ground,"['plant', 'leaves', 'ground']",OOD
dbd71568988b95ef44b606b1e903bf50,a small brown leaf on a table next to a ruler,"['leaf', 'table', 'ruler']",OOD
b2d980afdfc6bb8e06469a47e8b25952,a group of trees in a park,"['group', 'trees', 'park']",OOD
67deb7e2ae331a1ede68f314ec55f12e,the trunk of a tree with brown branches,"['trunk', 'tree', 'branches']",OOD
97f69b4f3a47fcbaee622e60607d1d4c,a close up of a green fern plant on the ground,"['close', 'plant', 'ground']",OOD
581785d8f9d73132973cfe5730c11b44,a plant with green leaves growing in the dirt,"['plant', 'leaves', 'dirt']",OOD
ba358c2b80ed015d075e1a46e77d9340,a plant with green leaves in the dirt,"['plant', 'leaves', 'dirt']",OOD
ed0cde76a825c84e51d9f1417dc55e0a,a plant in the grass with a knife,"['plant', 'grass', 'knife']",OOD
e331b4b92f7f62d56a8c1bef77c4a838,a plant with yellow flowers in the grass,"['plant', 'flowers', 'grass']",OOD
b981da01ab234a64781d271e8bd1d3f4,three white flowers on a bush with green leaves,"['flowers', 'bush', 'leaves']",OOD
2af1e1e1e91e652fbf68d9ccc4038835,a small yellow flower growing in the dirt,"['flower', 'dirt']",OOD
130e18e1e559adcea65c04c522453412,a small tree in the middle of a forest,"['tree', 'middle', 'forest']",OOD
d2e5f93581213dde330cb351504f144e,a hand holding a green leaf in the ground,"['hand', 'leaf', 'ground']",OOD
b885c2e3169f3828cc605e5a70814b15,ferns in the shade of the forest,"['ferns', 'shade', 'forest']",OOD
69d1410004841f98a4420c4545abcc68,a red flower is growing in a field of dry grass,"['flower', 'field', 'grass']",OOD
188725945564ae5f9f0530d060ca4c41,a purple flower on the ground in the woods,"['flower', 'ground', 'woods']",OOD
