,ImageID,Caption,Nouns,Type
303,braided_0141,how to make a wreath out of wood.,"['wreath', 'wood']",OOD
304,braided_0142,i want my hair to look like this!.,['hair'],OOD
305,braided_0143,this is the hat i've been looking for!.,['hat'],OOD
306,braided_0144,close up of rope on a boat.,"['rope', 'boat']",OOD
307,braided_0145,how to curl your hair in a ponytail.,"['hair', 'ponytail']",OOD
308,braided_0146,how to make a wicker basket.,"['wicker', 'basket']",OOD
309,braided_0147,close - up of a carpet of feathers.,"['up', 'carpet', 'feathers']",OOD
310,braided_0148,this is an example of a traditional metal shower curtain.,"['example', 'metal', 'shower', 'curtain']",OOD
311,braided_0149,close - up of a boat's hull.,"['up', 'boat', 'hull']",OOD
312,braided_0150,close - up of a braided hair.,"['up', 'hair']",OOD
313,braided_0151,i'm in love with this bracelet!.,"['love', 'bracelet']",OOD
314,braided_0152,how to cook a baguette in the oven.,"['baguette', 'oven']",OOD
315,braided_0153,this is an example of a traditional woven basket.,"['example', 'basket']",OOD
316,braided_0154,a close - up of a pair of shoes.,"['close', 'up', 'pair', 'shoes']",OOD
317,braided_0155,how to make a wicker basket.,"['wicker', 'basket']",OOD
318,braided_0156,how to make a beanie with crochet.,"['beanie', 'crochet']",OOD
319,braided_0157,roll the dough into a ball.,"['dough', 'ball']",OOD
320,braided_0158,wool hanging on a rope.,"['wool', 'rope']",OOD
321,braided_0159,how to make a wicker basket.,"['wicker', 'basket']",OOD
322,braided_0160,i made this cake for a friend's birthday party.,"['cake', 'friend', 'birthday', 'party']",OOD
323,braided_0161,how to make a wreath out of rope.,"['wreath', 'rope']",OOD
324,braided_0162,i want my hair to look like this!.,['hair'],OOD
325,braided_0163,how to choose the right type of hair color for your skin tone.,"['type', 'hair', 'color', 'skin', 'tone']",OOD
326,braided_0164,how to make a wreath out of rope.,"['wreath', 'rope']",OOD
327,braided_0165,how to make a wreath out of rope.,"['wreath', 'rope']",OOD
328,braided_0166,how to make a wicker basket.,"['wicker', 'basket']",OOD
329,braided_0167,how to crochet a free crochet pattern by person.,"['crochet', 'pattern', 'person']",OOD
330,braided_0168,how to crochet a free crochet pattern by person.,"['crochet', 'pattern', 'person']",OOD
331,braided_0169,how to make a wreath out of wire.,"['wreath', 'wire']",OOD
332,braided_0170,"i've always wanted a bracelet like this, but i'm not sure i could pull it off.",['bracelet'],OOD
333,braided_0171,this leather belt is made from % natural leather and is made from % recycled denim.,"['leather', 'belt', '%', 'leather', '%', 'denim']",OOD
334,braided_0172,how to make a straw hat.,"['straw', 'hat']",OOD
335,braided_0173,i want my hair to look like this!.,['hair'],OOD
336,braided_0174,"i've always wanted a bracelet like this, but i'm not sure i could pull it off.",['bracelet'],OOD
337,braided_0175,how to make a wicker basket.,"['wicker', 'basket']",OOD
338,braided_0176,"a blog about knitting, crochet and yarn.","['blog', 'crochet', 'yarn']",OOD
339,braided_0177,how to make a bracelet out of leather.,"['bracelet', 'leather']",OOD
340,braided_0178,close - up of a rope.,"['up', 'rope']",OOD
341,braided_0179,i'm in love with this bracelet!.,"['love', 'bracelet']",OOD
342,braided_0180,this recipe is by author and takes.,"['recipe', 'author']",OOD
343,braided_0181,how to make a wicker basket.,"['wicker', 'basket']",OOD
344,braided_0182,this recipe is by author and takes.,"['recipe', 'author']",OOD
345,braided_0183,food is a traditional bread.,"['food', 'bread']",OOD
346,braided_0184,how to make a wicker basket.,"['wicker', 'basket']",OOD
347,braided_0185,free knitting pattern for a sweater.,"['pattern', 'sweater']",OOD
348,braided_0186,how to make a wicker basket from an old dresser.,"['wicker', 'basket', 'dresser']",OOD
349,braided_0187,how to make a rug out of old tires.,"['rug', 'tires']",OOD
350,braided_0188,a close - up of a metal wire mesh.,"['close', 'up', 'metal', 'wire', 'mesh']",OOD
351,braided_0189,wedding rings in the shape of a heart.,"['wedding', 'rings', 'shape', 'heart']",OOD
352,braided_0190,colorful beads on a market stall.,"['beads', 'market', 'stall']",OOD
353,braided_0191,close - up of a metal wire mesh.,"['up', 'metal', 'wire', 'mesh']",OOD
354,braided_0192,breads for sale at the market.,"['sale', 'market']",OOD
355,braided_0193,free knitting pattern for a scarf.,"['pattern', 'scarf']",OOD
356,braided_0194,close up of a wicker basket.,"['wicker', 'basket']",OOD
357,braided_0195,"i'm not sure what kind of bracelet this is, but it's pretty cool.","['kind', 'bracelet']",OOD
358,braided_0196,how to knit a ball of wool.,"['ball', 'wool']",OOD
359,braided_0197,how to cook a croissant in the crock pot.,"['croissant', 'crock', 'pot']",OOD
360,bubbly_0038,water droplets on the surface of water.,"['water', 'droplets', 'surface', 'water']",OOD
361,bubbly_0042,rhythm of the water 21017.,"['rhythm', 'water']",OOD
362,bubbly_0043,a close up of the bacteria in the water.,"['close', 'bacteria', 'water']",OOD
363,bubbly_0044,water droplets on a glass of beer.,"['water', 'glass', 'beer']",OOD
364,bubbly_0045,close - up of bubbles in a glass of milk.,"['up', 'bubbles', 'glass', 'milk']",OOD
365,bubbly_0046,a close - up of the mosaic.,"['close', 'up']",OOD
366,bubbly_0048,this is what the water looks like after the bubbles have cooled down.,"['water', 'bubbles']",OOD
367,bubbly_0049,how to make a water bottle out of ice.,"['water', 'ice']",OOD
368,bubbly_0050,a close - up of some of the crystals.,"['close', 'up', 'crystals']",OOD
369,bubbly_0051,a close - up of some of the bubbles in the water.,"['close', 'up', 'bubbles', 'water']",OOD
370,bubbly_0052,color drops floating in oil and water over a colorful underground with oil painting effect.,"['color', 'drops', 'oil', 'water', 'underground', 'oil', 'painting', 'effect']",OOD
371,bubbly_0053,water droplets on the surface of a water surface.,"['water', 'droplets', 'surface', 'water', 'surface']",OOD
372,bubbly_0054,water droplets on a car.,"['water', 'car']",OOD
373,bubbly_0055,water drops on a green background vector art illustration.,"['water', 'background', 'vector', 'art', 'illustration']",OOD
374,bubbly_0056,oil drops floating in oil and water over a colorful underground with oil painting effect.,"['oil', 'drops', 'oil', 'water', 'underground', 'oil', 'painting', 'effect']",OOD
375,bubbly_0059,rhubarb splashing into the water.,['water'],OOD
376,bubbly_0060,oil in water bubbles in motion on a colorful background.,"['oil', 'water', 'bubbles', 'motion', 'background']",OOD
377,bubbly_0061,a close - up of a pint of beer.,"['close', 'up', 'pint', 'beer']",OOD
378,bubbly_0063,beer is poured into a glass.,"['beer', 'glass']",OOD
379,bubbly_0064,bubbles rising to the surface.,"['bubbles', 'surface']",OOD
380,bubbly_0066,sparkling bubbles water with a slice of lime.,"['water', 'slice', 'lime']",OOD
381,bubbly_0067,beer is poured into a glass.,"['beer', 'glass']",OOD
382,bubbly_0069,"i'm not sure what kind of glass this is, but it's pretty cool.","['kind', 'glass']",OOD
383,bubbly_0070,water drops on a glass of beer vector art illustration.,"['water', 'glass', 'beer', 'vector', 'art', 'illustration']",OOD
384,bubbly_0071,abstract bubbles in a dark background vector art illustration.,"['bubbles', 'background', 'vector', 'art', 'illustration']",OOD
385,bubbly_0073,water droplets on the surface of water.,"['water', 'droplets', 'surface', 'water']",OOD
386,bubbly_0074,close - up of a watermelon with drops of water.,"['up', 'watermelon', 'drops', 'water']",OOD
387,bubbly_0075,slice of lemon falling into the water.,"['slice', 'lemon', 'water']",OOD
388,bubbly_0076,how to make food in a food processor.,"['food', 'food', 'processor']",OOD
389,bubbly_0077,water droplets on the surface of a pool.,"['water', 'droplets', 'surface', 'pool']",OOD
390,bubbly_0078,bubbles rising to the surface.,"['bubbles', 'surface']",OOD
391,bubbly_0079,macro shot of a water droplet.,"['shot', 'water', 'droplet']",OOD
392,bubbly_0080,a close up shot of the water's surface.,"['shot', 'water', 'surface']",OOD
393,bubbly_0082,oil drops in a glass of water.,"['oil', 'glass', 'water']",OOD
394,bubbly_0083,the texture of the glass.,"['texture', 'glass']",OOD
395,bubbly_0084,water droplets on a car window.,"['water', 'car', 'window']",OOD
396,bubbly_0086,bubbles rising to the surface.,"['bubbles', 'surface']",OOD
397,bubbly_0087,red wine poured into a glass.,"['wine', 'glass']",OOD
398,bubbly_0089,a glass of beer with foam.,"['glass', 'beer', 'foam']",OOD
399,bubbly_0090,water drops on a blue background -- stock photo #.,"['water', 'background', 'stock', 'photo', '#']",OOD
400,bubbly_0091,bubbles rising to the surface.,"['bubbles', 'surface']",OOD
401,bubbly_0092,bubbles rising to the surface.,"['bubbles', 'surface']",OOD
402,bubbly_0093,water drops on a window glass.,"['water', 'window', 'glass']",OOD
403,bubbly_0095,bubbles rising to the surface.,"['bubbles', 'surface']",OOD
404,bubbly_0096,water droplets on a car.,"['water', 'car']",OOD
405,bubbly_0097,water droplets on the surface of water.,"['water', 'droplets', 'surface', 'water']",OOD
406,bubbly_0100,drops of water on a black background vector art illustration.,"['drops', 'water', 'background', 'vector', 'art', 'illustration']",OOD
407,bubbly_0101,drops of water on a surface.,"['drops', 'water', 'surface']",OOD
408,bubbly_0102,a view of the ocean floor.,"['view', 'ocean', 'floor']",OOD
409,bubbly_0103,color drops floating in oil and water over a colorful underground with oil painting effect.,"['color', 'drops', 'oil', 'water', 'underground', 'oil', 'painting', 'effect']",OOD
410,bubbly_0104,pouring beer into a glass.,"['beer', 'glass']",OOD
411,bubbly_0105,water droplets on a metal surface.,"['water', 'metal', 'surface']",OOD
412,bubbly_0106,close - up of water droplets on a glass of orange juice.,"['up', 'water', 'droplets', 'glass', 'orange', 'juice']",OOD
413,bubbly_0107,water poured into a glass.,"['water', 'glass']",OOD
414,bubbly_0108,beer poured into a glass.,"['beer', 'glass']",OOD
415,bubbly_0109,abstract background with bubbles in the dark.,"['background', 'bubbles', 'dark']",OOD
416,bubbly_0110,the texture of the grass.,"['texture', 'grass']",OOD
417,bubbly_0111,oil drops floating in oil and water over a colorful underground with oil painting effect.,"['oil', 'drops', 'oil', 'water', 'underground', 'oil', 'painting', 'effect']",OOD
418,bubbly_0112,rhythm of the water 21017.,"['rhythm', 'water']",OOD
419,bubbly_0113,rhythm of the water 1508.,"['rhythm', 'water']",OOD
420,bubbly_0114,oil drops on the surface of a liquid.,"['oil', 'surface', 'liquid']",OOD
421,bubbly_0115,bubbles rising to the surface.,"['bubbles', 'surface']",OOD
422,bubbly_0116,rhythm of the water 15og.,"['rhythm', 'water', '15og']",OOD
423,bubbly_0117,"oil, water and ink mixing for a beautiful abstract.","['oil', 'water', 'ink', 'abstract']",OOD
424,bubbly_0118,rhythm of the water 21017.,"['rhythm', 'water']",OOD
425,bubbly_0119,water droplets on a metal surface.,"['water', 'metal', 'surface']",OOD
426,bubbly_0120,a beer poured into a glass.,"['beer', 'glass']",OOD
427,bubbly_0121,close - up of the texture of the leather.,"['up', 'texture', 'leather']",OOD
428,bubbly_0122,water drops on a blue background.,"['water', 'background']",OOD
429,bubbly_0123,a beer is poured into a glass.,"['beer', 'glass']",OOD
430,bubbly_0124,bubbles rising to the surface.,"['bubbles', 'surface']",OOD
431,bubbly_0125,a lot of soap bubbles floating in the blue sky.,"['lot', 'soap', 'bubbles', 'sky']",OOD
432,bubbly_0126,christmas ornaments that look like christmas lights - photo #.,"['ornaments', 'lights', 'photo', '#']",OOD
433,bubbly_0127,water droplets on a ceiling.,"['water', 'ceiling']",OOD
434,bubbly_0128,pouring milk into a glass.,"['milk', 'glass']",OOD
435,bubbly_0129,bubbles rising to the surface.,"['bubbles', 'surface']",OOD
436,bubbly_0130,mug of frosty light beer with foam isolated on a white background.,"['beer', 'foam', 'background']",OOD
437,bubbly_0131,drops of water on the glass.,"['drops', 'water', 'glass']",OOD
438,bubbly_0132,what are the different types of balloons?.,"['types', 'balloons']",OOD
439,bubbly_0133,pouring a glass of milk.,"['glass', 'milk']",OOD
440,bubbly_0134,oil drops floating in oil and water over a colorful underground with oil painting effect.,"['oil', 'drops', 'oil', 'water', 'underground', 'oil', 'painting', 'effect']",OOD
441,bubbly_0135,bubbles rising to the surface.,"['bubbles', 'surface']",OOD
442,bubbly_0136,pouring beer into a glass.,"['beer', 'glass']",OOD
443,bubbly_0137,pink ink in a glass.,"['ink', 'glass']",OOD
444,bubbly_0138,sparkling bubbles water with a slice of lime.,"['water', 'slice', 'lime']",OOD
445,bubbly_0139,pouring beer into a glass.,"['beer', 'glass']",OOD
446,bubbly_0140,water droplets on a window.,"['water', 'window']",OOD
447,bubbly_0141,sparkling bubbles water with a slice of lime.,"['water', 'slice', 'lime']",OOD
448,bubbly_0142,how to cut a lemon into bite sized pieces easily and fast.,"['lemon', 'bite', 'pieces']",OOD
449,bubbly_0143,pouring beer into a glass.,"['beer', 'glass']",OOD
450,bubbly_0144,sparkling bubbles water with a slice of lime.,"['water', 'slice', 'lime']",OOD
451,bubbly_0145,pouring beer into a glass.,"['beer', 'glass']",OOD
452,bubbly_0146,a glass of water with bubbles.,"['glass', 'water', 'bubbles']",OOD
453,bubbly_0147,water droplets on a glass of orange juice.,"['water', 'glass', 'orange', 'juice']",OOD
